prognosis,symptom1,symptom2,symptom3,symptom4,symptom5,symptom6,symptom7,symptom8,symptom9,symptom10,symptom11,symptom12,symptom13,symptom14,Unnamed:15,Unnamed:16,Unnamed:17
Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,chest_pain,dizziness,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,chest_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,stiff_neck,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,depression,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,irritability,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,visual_disturbances,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,weakness_in_limbs,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Cervicalspondylosis,back_pain,neck_pain,dizziness,loss_of_balance,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),headache,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,headache,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),headache,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Paralysis(brainhemorrhage),vomiting,headache,altered_sensorium,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,weight_loss,yellowish_skin,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,dark_urine,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,sweating,headache,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,headache,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,sweating,nausea,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,sweating,headache,diarrhoea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,lethargy,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,swelled_lymph_nodes,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,vomiting,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Typhoid,chills,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
hepatitisA,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
hepatitisA,joint_pain,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
hepatitisA,joint_pain,vomiting,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
